;Unnamed: 0;image;nnodes;width;height;npixels;runtime_non_diff;runtime_exact_edt;runtime_max_diff;runtime_max_dist_opt2;runtime_max_dist_opt3;speedup_non_diff;speedup_exact;speedup_max_diff;speedup_max_dist_opt2
74;74;val_162.png;153445;1920;1080;2073600;20125.666666666668;20084.333333333332;9529.0;5684.0;4875.0;4.128341880341881;4.119863247863248;1.9546666666666668;1.165948717948718
75;75;val_094.png;140516;1920;1080;2073600;14625.333333333334;18785.0;8484.0;5157.0;4201.666666666667;3.480840936136454;4.470844902816342;2.0191987306624353;1.2273700912336374
76;76;val_055.png;230019;1920;1080;2073600;19544.0;21711.666666666668;11674.666666666666;6843.666666666667;5757.0;3.3948236928956055;3.7713508192924556;2.0279080539632908;1.188755717677031
77;77;val_187.png;92760;1920;1080;2073600;17033.333333333332;18494.666666666668;9285.0;5716.0;4807.333333333333;3.5431978921092773;3.8471779226182226;1.9314242130079047;1.1890167799195674
78;78;val_147.png;158853;1920;1080;2073600;15540.333333333334;19166.666666666668;8750.333333333334;5130.333333333333;4332.0;3.587334564481379;4.424438288704217;2.019929208987381;1.1842874730686364
79;79;val_073.png;158596;1920;1080;2073600;18436.333333333332;20879.333333333332;12104.666666666666;7143.0;6083.666666666667;3.030464084159772;3.4320311215823787;1.9896991945646811;1.174127445071503
80;80;val_142.png;140586;1920;1080;2073600;18007.333333333332;20105.0;10753.666666666666;6519.333333333333;5532.666666666667;3.254729485480178;3.6338715507892516;1.9436679117966018;1.1783347391251957
81;81;val_093.png;181503;1920;1080;2073600;17622.333333333332;20582.333333333332;10831.666666666666;6441.666666666667;5531.333333333333;3.185910570085573;3.7210437507532843;1.958237917319513;1.1645775581535496
82;82;val_048.png;267234;1920;1080;2073600;20492.0;22679.666666666668;12461.333333333334;6885.666666666667;5946.333333333333;3.446157295812546;3.8140590840293744;2.0956331632939067;1.1579684959919279
83;83;val_089.png;187699;1920;1080;2073600;18192.333333333332;21255.333333333332;10174.0;5806.0;4974.666666666667;3.6569954435808087;4.27271508978826;2.0451621549182524;1.1671133744304476
84;84;val_171.png;144464;1920;1080;2073600;17178.0;19607.333333333332;9753.333333333334;5568.333333333333;4774.0;3.598240469208211;4.107107945817623;2.043010752688172;1.1663873760647954
85;85;val_017.png;106211;1920;1080;2073600;13722.666666666666;18720.0;8811.333333333334;5568.0;4621.333333333333;2.9694171956145414;4.050778995960762;1.9066647432198502;1.2048470859780729
86;86;val_000.png;173269;1920;1080;2073600;17952.333333333332;19643.0;10262.333333333334;5943.0;5084.666666666667;3.530680477251868;3.863183427297758;2.018290284515537;1.1688081814606004
87;87;val_118.png;70257;1920;1080;2073600;12506.666666666666;19036.666666666668;5927.0;3810.0;3107.0;4.025319171762686;6.127024997317885;1.9076279369166398;1.2262632764724815
88;88;val_071.png;251344;1920;1080;2073600;20784.333333333332;22399.0;11701.666666666666;6306.666666666667;5460.0;3.8066544566544565;4.102380952380952;2.143162393162393;1.1550671550671552
89;89;val_016.png;70159;1920;1080;2073600;16019.666666666666;16677.0;7298.0;4903.333333333333;4050.0;3.9554732510288066;4.1177777777777775;1.8019753086419754;1.2106995884773661
90;90;val_102.png;122034;1920;1080;2073600;14851.0;18130.666666666668;7126.0;4367.666666666667;3635.3333333333335;4.085182468366037;4.987346414817532;1.9602053915275994;1.2014487438107464
91;91;val_108.png;99243;1920;1080;2073600;16144.0;18383.333333333332;7911.0;4891.666666666667;4026.0;4.009935419771486;4.566153336645139;1.964977645305514;1.2150190428878955
92;92;val_002.png;122629;1920;1080;2073600;12762.333333333334;18174.333333333332;8303.333333333334;5288.0;4325.666666666667;2.9503737381521153;4.201510364491022;1.9195499730292056;1.222470524774601
93;93;val_063.png;131718;1920;1080;2073600;17449.333333333332;19089.333333333332;9482.666666666666;5699.333333333333;4795.666666666667;3.6385625912281916;3.9805379856815177;1.9773406547577672;1.188434002919302
94;94;val_100.png;161076;1920;1080;2073600;19858.666666666668;20166.0;10719.333333333334;6244.666666666667;5387.0;3.6864055442113735;3.7434564692778913;1.9898521131118125;1.159210444898212
95;95;val_040.png;65260;1920;1080;2073600;12904.666666666666;16710.0;7836.666666666667;5208.666666666667;4351.666666666667;2.9654538490999616;3.839908081194944;1.8008425890463424;1.1969360398314821
96;96;val_115.png;199630;1920;1080;2073600;18794.666666666668;20045.333333333332;9767.0;5841.333333333333;4919.0;3.8208307921664297;4.075083011452192;1.9855661719861761;1.187504235278173
97;97;val_042.png;147193;1920;1080;2073600;19714.0;20083.666666666668;11026.666666666666;6638.0;5726.333333333333;3.4426916584201646;3.507247220443565;1.9256068455672624;1.1592060073345365
98;98;val_110.png;101644;1920;1080;2073600;18136.666666666668;19458.333333333332;9948.666666666666;6146.333333333333;5106.0;3.552030291160726;3.8108760934847887;1.9484266875571221;1.203747225486356
99;99;val_197.png;116742;1920;1080;2073600;15497.666666666666;19172.333333333332;8379.333333333334;5092.0;4288.333333333333;3.613913719393704;4.470812281383599;1.9539836766420524;1.1874076952973185
100;100;val_190.png;148194;1920;1080;2073600;17073.0;20269.0;10615.0;6160.0;5294.666666666667;3.2245656006043815;3.8281918912112816;2.0048476454293627;1.1634349030470914
101;101;val_086.png;144925;1920;1080;2073600;21585.666666666668;20947.0;11028.666666666666;6396.333333333333;5575.333333333333;3.8716369723783335;3.757084778189645;1.9781179002750209;1.14725576946072
102;102;val_103.png;184290;1920;1080;2073600;24100.666666666668;22122.666666666668;11985.666666666666;7007.0;5992.666666666667;4.021693180554011;3.691623094893759;2.000055623539882;1.1692624318611635
103;103;val_041.png;89471;1920;1080;2073600;15645.0;18214.333333333332;9277.0;5784.666666666667;4870.0;3.2125256673511293;3.740109514031485;1.9049281314168378;1.1878165639972622
104;104;val_135.png;125260;1920;1080;2073600;15490.0;18557.333333333332;8554.333333333334;5287.666666666667;4403.333333333333;3.5177895533686603;4.214383043149129;1.9426949280847845;1.2008327024981076
105;105;val_085.png;114153;1920;1080;2073600;16002.666666666666;18420.333333333332;8786.666666666666;5546.333333333333;4540.0;3.5248164464023493;4.057342143906021;1.935389133627019;1.2216593245227605
106;106;val_012.png;103176;1920;1080;2073600;17808.333333333332;19246.0;11539.666666666666;7002.333333333333;5819.666666666667;3.0600263474425793;3.3070622601523567;1.982874162323157;1.2032189701586573
107;107;val_010.png;95227;1920;1080;2073600;18621.333333333332;19415.333333333332;10645.333333333334;6841.333333333333;5759.333333333333;3.233244588494039;3.3711077671026737;1.8483620789443225;1.1878689663155457
108;108;val_184.png;257192;1920;1080;2073600;21639.0;22709.333333333332;12232.333333333334;6805.333333333333;5918.666666666667;3.6560599234061724;3.8369002027483665;2.0667380040549674;1.1498085154314033
109;109;val_158.png;179664;1920;1080;2073600;19215.666666666668;20684.666666666668;9135.333333333334;5249.333333333333;4445.0;4.322984626921635;4.653468316460443;2.0551931008623923;1.180952380952381
110;110;val_156.png;129448;1920;1080;2073600;17922.0;19479.333333333332;9955.0;6137.333333333333;5115.0;3.5038123167155426;3.8082763115021177;1.946236559139785;1.1998696643857933
111;111;val_088.png;60043;1920;1080;2073600;14514.0;16825.333333333332;6555.666666666667;4475.666666666667;3571.3333333333335;4.064028374089975;4.711218965839088;1.8356356169497854;1.2532200858689566
112;112;val_163.png;86094;1920;1080;2073600;16693.666666666668;18433.333333333332;8717.666666666666;5405.333333333333;4543.333333333333;3.674321349963317;4.0572267057960385;1.9187820983125459;1.1897285399853266
113;113;val_054.png;152773;1920;1080;2073600;18489.0;20083.0;8837.333333333334;5026.0;4158.333333333333;4.446252505010021;4.829579158316633;2.1252104208416838;1.2086573146292585
114;114;val_083.png;221557;1920;1080;2073600;20694.666666666668;22820.333333333332;11930.0;6919.333333333333;5961.333333333333;3.471482889733841;3.828058599865802;2.0012301498546186;1.1607023037351822
115;115;val_028.png;214333;1920;1080;2073600;17179.0;20601.0;9860.0;5771.0;4910.0;3.4987780040733196;4.195723014256619;2.0081466395112018;1.1753564154786151
116;116;val_022.png;219621;1920;1080;2073600;21139.0;21450.0;11504.333333333334;6768.333333333333;5781.333333333333;3.656422970479705;3.710216789667897;1.9899100553505538;1.1707218634686347
117;117;val_032.png;41666;1920;1080;2073600;19084.333333333332;17378.666666666668;10348.0;7236.666666666667;6077.666666666667;3.14007568694126;2.859430702572259;1.7026271047002686;1.190698184610322
118;118;val_120.png;193364;1920;1080;2073600;21435.333333333332;21178.0;10902.666666666666;6258.333333333333;5389.0;3.977608709098781;3.9298571163481166;2.0231335436382754;1.161316261520381
119;119;val_191.png;205122;1920;1080;2073600;20825.333333333332;21595.0;9551.333333333334;5682.666666666667;4828.333333333333;4.313151536071798;4.472557818432862;1.9781843286158096;1.1769416637901278
120;120;val_075.png;172785;1920;1080;2073600;20004.0;20731.0;11416.333333333334;6651.333333333333;5719.333333333333;3.497610444107705;3.6247231612076;1.9960951159808837;1.1629560554843221
121;121;val_176.png;58256;1920;1080;2073600;20076.333333333332;17128.666666666668;6619.333333333333;4604.666666666667;3617.0;5.550548336558842;4.7356004054925815;1.8300617454612478;1.2730623905630818
122;122;val_030.png;161670;1920;1080;2073600;18010.333333333332;19448.333333333332;10049.333333333334;5942.333333333333;5060.0;3.5593544137022395;3.8435441370223975;1.9860342555994732;1.1743741765480895
123;123;val_188.png;166392;1920;1080;2073600;20606.666666666668;20758.666666666668;11677.666666666666;6626.666666666667;5693.666666666667;3.6192260406299397;3.645922369884667;2.0509923306597972;1.1638662841753995
124;124;val_007.png;79947;1920;1080;2073600;16589.0;18204.333333333332;8876.666666666666;5947.333333333333;5046.333333333333;3.2873373406433717;3.607437743576194;1.7590329612259727;1.178545478565295
125;125;val_175.png;82103;1920;1080;2073600;12650.666666666666;17692.666666666668;7073.333333333333;4299.333333333333;3562.3333333333335;3.5512304669224286;4.966594928417704;1.9855899691213623;1.2068868719004398
126;126;val_117.png;138702;1920;1080;2073600;18033.333333333332;18902.666666666668;9253.0;5683.666666666667;4704.333333333333;3.833345142776164;4.0181393041876285;1.9669099411889748;1.2081768582158294
127;127;val_144.png;103315;1920;1080;2073600;18454.333333333332;19293.333333333332;9547.666666666666;5912.333333333333;5035.666666666667;3.664724961938174;3.83133646653869;1.8960084728933604;1.1740914807705036
128;128;val_138.png;233477;1920;1080;2073600;21569.0;21800.333333333332;11695.666666666666;6441.666666666667;5660.666666666667;3.810328583205747;3.851195383347073;2.0661288423036153;1.1379696148863503
129;129;val_152.png;129519;1920;1080;2073600;19596.0;20997.666666666668;10447.666666666666;6604.666666666667;5630.666666666667;3.48022732654511;3.7291617333649065;1.8554937248401608;1.1729812929197252
130;130;val_101.png;209941;1920;1080;2073600;20186.666666666668;20983.666666666668;10006.333333333334;5728.0;4869.0;4.145957417676457;4.309646060108167;2.055110563428493;1.1764222632984185
131;131;val_161.png;139107;1920;1080;2073600;18902.0;20678.0;10998.333333333334;6744.0;5764.666666666667;3.278940673065803;3.587024401526541;1.9078871284838672;1.169885509425234
132;132;val_155.png;115561;1920;1080;2073600;16641.666666666668;18596.333333333332;9477.333333333334;6099.666666666667;5141.666666666667;3.2366288492706645;3.616790923824959;1.8432414910858996;1.186320907617504
133;133;val_200.png;181421;1920;1080;2073600;19359.0;22095.0;11949.666666666666;6938.333333333333;5946.666666666667;3.2554372197309416;3.7155269058295963;2.0094730941704033;1.1667600896860986
134;134;val_031.png;94087;1920;1080;2073600;16460.0;18143.666666666668;8153.666666666667;5181.0;4332.666666666667;3.7990460070780117;4.187644252961994;1.8819049084474533;1.1957993537467302
135;135;val_133.png;174391;1920;1080;2073600;17106.0;19961.333333333332;10818.333333333334;6314.0;5401.333333333333;3.1669958035053076;3.695630708467045;2.002900518390521;1.1689706245371514
