;Unnamed: 0;image;nnodes;width;height;npixels;runtime_non_diff;runtime_exact_edt;runtime_max_diff;runtime_max_dist_opt2;speedup_non_diff;speedup_exact;speedup_max_diff
121;121;val_176.png;58256;1920;1080;2073600;20076.333333333332;17128.666666666668;6619.333333333333;4604.666666666667;4.359997104386854;3.7198494281164036;1.4375271463732444
122;122;val_030.png;161670;1920;1080;2073600;18010.333333333332;19448.333333333332;10049.333333333334;5942.333333333333;3.0308520783081843;3.2728445616200146;1.6911426487911596
123;123;val_188.png;166392;1920;1080;2073600;20606.666666666668;20758.666666666668;11677.666666666666;6626.666666666667;3.1096579476861166;3.132595573440644;1.7622233400402412
124;124;val_007.png;79947;1920;1080;2073600;16589.0;18204.333333333332;8876.666666666666;5947.333333333333;2.7893173411052574;3.06092366326645;1.4925456787355678
125;125;val_175.png;82103;1920;1080;2073600;12650.666666666666;17692.666666666668;7073.333333333333;4299.333333333333;2.942471701038921;4.1152116607225935;1.6452163126066057
126;126;val_117.png;138702;1920;1080;2073600;18033.333333333332;18902.666666666668;9253.0;5683.666666666667;3.1728344378628814;3.3257873438508008;1.6279983578675736
127;127;val_144.png;103315;1920;1080;2073600;18454.333333333332;19293.333333333332;9547.666666666666;5912.333333333333;3.121328296780741;3.2632350453853527;1.6148728646332524
128;128;val_138.png;233477;1920;1080;2073600;21569.0;21800.333333333332;11695.666666666666;6441.666666666667;3.348357050452781;3.3842690815006464;1.8156274256144889
129;129;val_152.png;129519;1920;1080;2073600;19596.0;20997.666666666668;10447.666666666666;6604.666666666667;2.966993035227617;3.1792167154537196;1.5818613101847177
130;130;val_101.png;209941;1920;1080;2073600;20186.666666666668;20983.666666666668;10006.333333333334;5728.0;3.524208566108008;3.6633496275605215;1.7469157355679703
131;131;val_161.png;139107;1920;1080;2073600;18902.0;20678.0;10998.333333333334;6744.0;2.802787663107948;3.066132858837485;1.6308323448003164
132;132;val_155.png;115561;1920;1080;2073600;16641.666666666668;18596.333333333332;9477.333333333334;6099.666666666667;2.728291163451555;3.0487458331056336;1.553746106344609
133;133;val_200.png;181421;1920;1080;2073600;19359.0;22095.0;11949.666666666666;6938.333333333333;2.7901513331731924;3.184482344463128;1.7222675954840259
134;134;val_031.png;94087;1920;1080;2073600;16460.0;18143.666666666668;8153.666666666667;5181.0;3.176992858521521;3.501962298140642;1.573763108794956
135;135;val_133.png;174391;1920;1080;2073600;17106.0;19961.333333333332;10818.333333333334;6314.0;2.709217611656636;3.1614401858304295;1.7133882377784817
136;136;val_109.png;108969;1920;1080;2073600;16544.666666666668;18399.0;8550.0;5482.666666666667;3.0176313229571985;3.35584873540856;1.5594601167315174
137;137;val_139.png;125403;1920;1080;2073600;18321.333333333332;20645.333333333332;10559.666666666666;6464.333333333333;2.834218532460166;3.1937296962821637;1.6335275614912597
138;138;val_136.png;164038;1920;1080;2073600;19546.333333333332;21829.333333333332;11770.333333333334;7100.333333333333;2.7528754518567204;3.074409652129008;1.6577156002065632
139;139;val_036.png;89869;1920;1080;2073600;16050.333333333334;18430.333333333332;7285.0;4629.0;3.4673435587239867;3.981493483113703;1.5737740332685246
140;140;val_148.png;131596;1920;1080;2073600;16440.333333333332;19104.0;8210.0;5125.0;3.2078699186991866;3.727609756097561;1.6019512195121952
141;141;val_183.png;161019;1920;1080;2073600;20792.333333333332;20196.666666666668;10467.0;6265.0;3.3188081936685285;3.2237297153498274;1.6707102952913009
142;142;val_027.png;105715;1920;1080;2073600;16324.0;17959.333333333332;9217.666666666666;5867.333333333333;2.782183842745143;3.060902170207931;1.5710146574252926
143;143;val_013.png;104342;1920;1080;2073600;16446.0;18011.0;8514.333333333334;5460.333333333333;3.0119040351626887;3.2985165740797266;1.559306513643856
144;144;val_131.png;167644;1920;1080;2073600;21106.666666666668;20262.333333333332;9847.0;5985.0;3.526594263436369;3.3855193539404063;1.645279866332498
145;145;val_039.png;154033;1920;1080;2073600;17978.0;19593.0;9861.666666666666;5770.333333333333;3.1155912425625325;3.395471087747675;1.709028941135694
146;146;val_129.png;137944;1920;1080;2073600;15458.0;18818.666666666668;9047.333333333334;5543.666666666667;2.7884071913895734;3.394624496422344;1.632012506764476
147;147;val_119.png;150221;1920;1080;2073600;17888.0;20003.666666666668;10781.666666666666;6354.0;2.815234497954045;3.1482006085405523;1.6968313922988143
148;148;val_149.png;107491;1920;1080;2073600;18251.333333333332;19163.333333333332;9631.0;6032.0;3.0257515473032712;3.176945181255526;1.5966511936339522
149;149;val_001.png;81667;1920;1080;2073600;14668.333333333334;19338.0;8120.0;5296.666666666667;2.7693517935808685;3.6509754562617998;1.5330396475770924
150;150;val_165.png;112188;1920;1080;2073600;18445.333333333332;20292.0;9281.0;5734.666666666667;3.2164612880725407;3.538479423389909;1.6184026970471983
151;151;val_159.png;130146;1920;1080;2073600;18872.333333333332;20998.666666666668;9476.0;5729.333333333333;3.293984175005818;3.6651151966488253;1.6539446125203632
152;152;val_014.png;254932;1920;1080;2073600;20545.666666666668;22967.666666666668;12690.0;7027.666666666667;2.923540293127164;3.268178153014277;1.805720248541479
153;153;val_098.png;155702;1920;1080;2073600;18504.666666666668;20237.666666666668;10701.0;6250.0;2.960746666666667;3.238026666666667;1.71216
154;154;val_049.png;90806;1920;1080;2073600;14217.0;18051.666666666668;7853.666666666667;5038.333333333333;2.8217664571617602;3.5828647039364876;1.558782666225604
155;155;val_143.png;100910;1920;1080;2073600;15855.333333333334;19456.0;7703.333333333333;4952.333333333333;3.2015884768122773;3.9286531601265398;1.5554957259204416
156;156;val_059.png;56110;1920;1080;2073600;16573.333333333332;17728.666666666668;8796.0;6010.333333333333;2.757473240530198;2.94969774277633;1.4634795629748767
